뉴스 제목	댓글 내용	타입
이 와중에… 북한에 1만명 여행보내겠다는 단체	빨간물에 든 정치인들이 하는 말들이 있다.  우리민족, 동포, 화해, 평화등 듣기좋은말은 다써댄다. 그러나 이런것도 호응도 가능하고 체제는 달라도 어느정도 비슷한상식이나 인간도리를 알아야 가능하다. 1인독재를 70년이상을 해온강압집단과의 대화는 그리 만만치않다는것을 역사가 증명해주고 있다. 진보라는 미명을 쓰고 헛된길을 가는 이들은 할줄아는게 없다. 회사원처럼 목적을 가지고 열심히 일을 해봤을까 또 성과를 올려봤을까 그저 선전선동하여 남의돈으로 연명하고 자리얻는게 현실이다.  작은이익을 위해 사람들을 큰위험속으로 이끈다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이건  적이지  아군이 아니다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅎㅎ 니들이 당장 가 그럼	
이 와중에… 북한에 1만명 여행보내겠다는 단체	지구상 가장 잔인한 독재국가 남매를 위해서 충성경쟁 벌이는 홍위병들의 반란...정은아 그냥 때려버려..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 오지마라 제발 간첩들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	민주당 양와치들 똑같은짓 하지말라고 몰표 줫더니!!!! 김여정으로 윤미향을 덮어버리네!!! 자정작용 없으면 권력놓고 내려 오라!!!!	
이 와중에… 북한에 1만명 여행보내겠다는 단체	빨리 보내고 총질이나  당해라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	역시 조선일보...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문재앙을 선두로 대깨문들은 모두 북으로가라 그리고  오지마라 제발....	
이 와중에… 북한에 1만명 여행보내겠다는 단체	누가 간첩인지 다 나온다. 한 방에 보낼 수 있는 좋은 기회.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	자발적인 인질이 되고 싶은 가??	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가거라 니들이 동경하는 북한으로	
이 와중에… 북한에 1만명 여행보내겠다는 단체	말릴이유 있나요.. 제발 보내요.. 그리고 못돌아오게 막아 버려요.. 그 좋아하는 곳에서 살게	
이 와중에… 북한에 1만명 여행보내겠다는 단체	진짜 우리나라에 빨갱이가 있다는 증거군.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한도착하면 타고간 배랑 여권은 불태워라... 아디오스~~~사요나라~~~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	여차하면 인질 될수도 있다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	곡사포로 쥐포가 되도  저럴까 문성근가 선발대로 가바	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가서 그냥 쭈~욱 살어... 그렇게 북괴가 좋고, 그렇게 그놈의 민족이 좋으면.... 그렇게 사회주의가 좋으면 거기서 계속 살어~ 그냥 제발!! 가서 구류가 되거나 그냥 살거나, 어쨌건 북녘이 좋으면 가면 되잖아...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그 1만명 북한으로 보내라 제발 대한민국에서 분탕질 하지 못하게	
이 와중에… 북한에 1만명 여행보내겠다는 단체	~ ㅋㅎ~  김정은 좋아서 오즘 지리곘다.??? ~  코로나 가지고 들어 온다니 ~ 쌍손들고 대환영 ~ ㅋㅎ ~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	어쩌다 저런놈들애개 정권을 주었나? 정말 개, 돼지들의 나라다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한보단 일본여행이 더   괜찬은거 같은대	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가는건 자윤데 절대로 세금 써가며 데꼬오진 말자 디지던지 말던지	
이 와중에… 북한에 1만명 여행보내겠다는 단체	김조광수서 빵터짐. 거긴 똔코츈들 총살이여	
이 와중에… 북한에 1만명 여행보내겠다는 단체	쓰레개들 북한으로가서  다시는 자유대한민국에 발 못붙이게 해야한다ㅡ..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	게이하고 여행 가고 싶나	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한가서 정신교육받으러 가고 싶은거지. 여정이 가랭이 밑으로 기어도 보고	
이 와중에… 북한에 1만명 여행보내겠다는 단체	뭐하는거야? 북한에 달러를 왕창 퍼줘야만 존엄 김정은께서 펑펑펑 외화 낭비하며 스트레스 풀수있는데, 겁쟁이 남쪽정부 기쁨조 문은 냉면만 좋아라 처먹고있고, 그 잘나가던 달러 상납도 우매한 국민들 눈치만 보고있고, 얼마나 답답했으면 어린 여동생 김여정님과 식당주방장님까지 나서서 욕까지 해대겠니?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	적색문자 색출에 좋습니다. 여행객 리스트나 잘 공시해주세요	
이 와중에… 북한에 1만명 여행보내겠다는 단체	남파간첩 30만명이라는 루머도 있었는데 지금보면 루머도 아닌거 같음. 직접 북쪽에서 보내지 않았어도 그에 동조하는 세력까지 하면 30만명 될 듯.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	대통령에게 욕지거리를 해 대는 북한에 인질을 바친다고~~~간첩들이구만~~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	빨갱이 앞잡이들 만명이 일단 고국여행을 가겠지 가서 간첩교육 좀 더받고 김정은이 주는 평양냉면 쳐먹구 꺼억꺼억 감격해서 울겄지	
이 와중에… 북한에 1만명 여행보내겠다는 단체	만명 정도 빨간것들  올려보내버리면  좀  조용해질려나  ㅡ적극 추진해주세요  참가비 백만원이 아니라  일억정도는 해야	
이 와중에… 북한에 1만명 여행보내겠다는 단체	제발 좀 가서 돌아오지 말거라 니네들 없어도우리나라 돌아가는데 전혀 지장없다아니 오히려 더 잘 돌아갈거다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	제발가서 오지말아라. 주사파들 1만명 솎아내고 대한민국 이념 청소 좀 하자	
이 와중에… 북한에 1만명 여행보내겠다는 단체	박정희같은  장군이 지금 절실히 필요하다간첩들이  나라를  먹어 버렸다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	뭔가 스토리가 이상해 버럭 에서시작 여행을 가? 짜고치는 냄새가 나는데요?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	더부러터진당, 종북뻘개이들 전부 가라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	1만명에 대똥 대똥가족 민주당의원 과 그가족들 수족들 또 시민단체 가족들 어렇게 한 2만명 북으로 보내자~ 돈줄께 받아줘라  빨갱이는 고향가서 살아야지 자유민주주의에 적응 못하는 종자들은 필요 없다 가던지 죽어 지옥에 가던지	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅋ이자들은뇌에코로나균이 감염된것인지제정신들이아니다.북한이하는행동을보면서도 비정상적 행동과말을하는것이 도저히 이해불가다.왜그러는가!  이들의 사고가무척의심스럽다.오래전부터 이자들은 친북주의자였다.그래도 지금의생각들은 바보같은짓이다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	좌익들 숙주가 어딘가? 그쪽 인민공화국 제외한 독립국가로 가지 않은 업보를 치루고 있는거다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	제정신들이아닌듯	
이 와중에… 북한에 1만명 여행보내겠다는 단체	오케이 문빠들 북으로북으로 지금까지 행동 중 최고 맘에 듣다.평양만가지 말고 함흥 신의주까지가라. 갔다 안오면 완전 땡큐...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	여행보내지 말고 그냥 올라가서 안 내려오면 안될까??  그거 바라는 사람 많을것 같은데.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	잘 됬다.... 주사파, 종북좌파, 달창들이 먼저 가라... 니들이 그리던 고국땅에 시체로 거름이나 되거라...	
이 와중에… 북한에 1만명 여행보내겠다는 단체	오..보내자. 절대 못오게 하고.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	인당 백만원이면 백억이구만.....  북한에선 찾아야 한다는 마스크착용/손소독제사용 등 가능한 모든 방법을 국내여행에서는 그냥 그렇게 하면 가능한 방법인데.....  굳이 냉면집 주방장까지 요사떠는 이 시점에 뭔 쇼잉을 하려구 하남????  저 위에 똥덩어리 개인계좌모금을 홍보한 문씨는 그 입장부터 밝혀보시지....  전국민 대상의 피싱범과 공범인지 피싱범에게 낚인건지부터....	
이 와중에… 북한에 1만명 여행보내겠다는 단체	한완상 문성근 니들 꼭 가라  ㆍ제발 가서 고시포 한방에 날아가길 바란다 ㆍ국가와 민족을위해	
이 와중에… 북한에 1만명 여행보내겠다는 단체	인질이 되려는가	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정작 북한사람들의 인권에는 관심도 하나 없는것들이 평화를 외치는 꼴이라니 진짜 꼴보기싫다....저들이 외치는 평화는 대체 누구를 위한 평화인가ㅡㅡ	
이 와중에… 북한에 1만명 여행보내겠다는 단체	진짜 제 정신인가	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아예^가거라^시끌버끌 거리지말고^네가 좋아하는데서^아주 살아라~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	1만명 여행가서 북에서 그냥 눌러 살아라~	
이 와중에… 북한에 1만명 여행보내겠다는 단체	북한이 받을 거 같나? 코로나때문에 들어오는 것도 막을 판인데..제발 북한에 코로나 좀 퍼트려라,,	
이 와중에… 북한에 1만명 여행보내겠다는 단체	1만명 아니라 100만명이라도 가고 싶다면 보내야지 그리고 가면 제발 오지 마라	
이 와중에… 북한에 1만명 여행보내겠다는 단체	코로나도 실고가세요 돌아오지도 말고.. 빨강이들 고향간다고 좋겠다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	시국이 이러니 숨었던 두더쥐들이 머리 내미고 있네요.북한을 평화여행 간다고요?😯 평화 속에는 자유가 없으면 가짜평화이고, 여행도 자유로운 유람이 없으면 여행이 아니라 행군입니다. 대한민국 국민이 북한 여행가서 말 한마디 조심해야 하고 가고 싶은 곳 제대로 가지 못하는건 평화여행이 아니지요. 거기 갔다 온 기간동안 북한주민화 경험을 하고 온 것에 불과합니다.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	ㅋㅋㅋㅋ 민주당 청와대 문빠들로 채워 보내면 되겠네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문성근 단체인걸보니 선거 참관인하던 시민의눈,시민의날개 단체들이 가나보네.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	참가비 100만원에 만명이면 참가비로만 백억 퍼주는건가?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	정신나간 dog만도 못한 새끼들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	아주 보내버려	
이 와중에… 북한에 1만명 여행보내겠다는 단체	문빨갱이 클럽들이 꼴갑을 떨다떨다 별 꼴갑을 다 떠네 이것들의 행위는 그야말로 요지경 된벼락맞을 악마의 종새끼들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	1000만명 보내야 북한을 우리 관광객으로 덮자	
이 와중에… 북한에 1만명 여행보내겠다는 단체	참 한심한것들	
이 와중에… 북한에 1만명 여행보내겠다는 단체	코로나 전파하러감? 북한이 싫어할건데?	
이 와중에… 북한에 1만명 여행보내겠다는 단체	그냥가라해라.... 굳이 애써 막아봐야 소용없음.. 가서 탄광가서 노역해봐야 정신차리지..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	내일이라도 강제 북송을 시키자 지겹네 놈현이때가 오버랩되네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	다같이가서 제발다 디져버렸으면하고 꿈에서 기도한다	
이 와중에… 북한에 1만명 여행보내겠다는 단체	가겠다하면  다 보내줘라. 대신에 다시 못 들어온다. 물고빨고 거기서 살다가   눈감아라.	
이 와중에… 북한에 1만명 여행보내겠다는 단체	적당히 좀하자	
이 와중에… 북한에 1만명 여행보내겠다는 단체	웃기고 있네	
이 와중에… 북한에 1만명 여행보내겠다는 단체	여행가서 눌러 사세요 ....................제발 오지말고 체험관광은 아오지 탄광이 좋다고 하는데......	
이 와중에… 북한에 1만명 여행보내겠다는 단체	좋은 일이지만, 시기가..	
이 와중에… 북한에 1만명 여행보내겠다는 단체	이놈들 자금추적해보면 재미있는 일 이 생길듯...	
